GeneID	TranscriptID	ProteinID	Strand	ExonID	ExonRegionStart	ExonRegionEnd	ExonRank	cDNA_CodingStart	cDNA_CodingEnd	GenomicCodingStart	GenomicCodingEnd	StartPhase	EndPhase
ENSG00000106290	ENST00000693256		-1	ENSE00003614657	100111139	100111321	9					-1	-1
ENSG00000106290	ENST00000693256		-1	ENSE00003481119	100110200	100110274	10					-1	-1
ENSG00000106290	ENST00000693256		-1	ENSE00003544532	100109948	100110073	11					-1	-1
ENSG00000106290	ENST00000693256		-1	ENSE00003634965	100108367	100108540	12					-1	-1
ENSG00000106290	ENST00000693256		-1	ENSE00003636839	100107926	100108123	13					-1	-1
ENSG00000106290	ENST00000693256		-1	ENSE00003925704	100106876	100107623	14					-1	-1
ENSG00000106290	ENST00000693256		-1	ENSE00003924442	100115469	100115559	1					-1	-1
ENSG00000106290	ENST00000693256		-1	ENSE00003933876	100114084	100114397	2					-1	-1
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003471681	100113868	100113954	4	346	432	100113868	100113954	0	0
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00000824907	100113616	100113769	5	433	586	100113616	100113769	0	1
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003786915	100113349	100113405	6	587	643	100113349	100113405	1	1
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003641538	100112798	100112917	7	644	763	100112798	100112917	1	1
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003468521	100112108	100112253	8	764	909	100112108	100112253	1	0
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003520015	100111922	100111999	9	910	987	100111922	100111999	0	0
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003546321	100111728	100111829	10	988	1089	100111728	100111829	0	0
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003600719	100111139	100111321	11	1090	1272	100111139	100111321	0	0
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003680922	100110200	100110274	12	1273	1347	100110200	100110274	0	0
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003482704	100109948	100110073	13	1348	1473	100109948	100110073	0	0
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003507111	100108367	100108540	14	1474	1647	100108367	100108540	0	0
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003627676	100107926	100108123	15	1648	1845	100107926	100108123	0	0
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003926498	100106876	100107623	16	1846	2223	100107246	100107623	0	-1
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00003934048	100119204	100119238	1					-1	-1
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000688498	ENSP00000510409	-1	ENSE00001906415	100114054	100114231	3	190	345	100114054	100114209	-1	0
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003585151	100114054	100114268	3	243	398	100114054	100114209	-1	0
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003471681	100113868	100113954	4	399	485	100113868	100113954	0	0
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003518128	100112798	100112917	7					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003477434	100112108	100112253	8					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003599595	100111922	100111999	9					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003664692	100111728	100111829	10					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003614657	100111139	100111321	11					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003481119	100110200	100110274	12					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003544532	100109948	100110073	13					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003634965	100108367	100108540	14					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003636839	100107926	100108123	15					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003925704	100106876	100107623	16					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003935113	100119204	100119254	1					-1	-1
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00001755957	100113680	100113769	5	486	575	100113680	100113769	0	0
ENSG00000106290	ENST00000689684	ENSP00000508474	-1	ENSE00003605615	100113349	100113405	6	576	587	100113394	100113405	0	-1
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003471681	100113868	100113954	3	231	317	100113868	100113954	0	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00000824907	100113616	100113769	4	318	471	100113616	100113769	0	1
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003641538	100112798	100112917	5	472	591	100112798	100112917	1	1
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003468521	100112108	100112253	6	592	737	100112108	100112253	1	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003520015	100111922	100111999	7	738	815	100111922	100111999	0	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003546321	100111728	100111829	8	816	917	100111728	100111829	0	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003600719	100111139	100111321	9	918	1100	100111139	100111321	0	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003680922	100110200	100110274	10	1101	1175	100110200	100110274	0	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003482704	100109948	100110073	11	1176	1301	100109948	100110073	0	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003507111	100108367	100108540	12	1302	1475	100108367	100108540	0	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003627676	100107926	100108123	13	1476	1673	100107926	100108123	0	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003926498	100106876	100107623	14	1674	2051	100107246	100107623	0	-1
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00001906415	100114054	100114231	2	75	230	100114054	100114209	-1	0
ENSG00000106290	ENST00000689284	ENSP00000509292	-1	ENSE00003927313	100119204	100119255	1					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003585151	100114054	100114268	3	531	686	100114054	100114209	-1	0
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003471681	100113868	100113954	4	687	773	100113868	100113954	0	0
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003518128	100112798	100112917	7					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003477434	100112108	100112253	8					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003599595	100111922	100111999	9					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003664692	100111728	100111829	10					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003614657	100111139	100111321	11					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003481119	100110200	100110274	12					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003544532	100109948	100110073	13					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003634965	100108367	100108540	14					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003636839	100107926	100108123	15					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003925704	100106876	100107623	16					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00001755957	100113680	100113769	5	774	863	100113680	100113769	0	0
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003605615	100113349	100113405	6	864	875	100113394	100113405	0	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003926473	100118880	100119256	1					-1	-1
ENSG00000106290	ENST00000686096	ENSP00000510627	-1	ENSE00003727931	100115713	100115806	2					-1	-1
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003585151	100114054	100114268	3	217	372	100114054	100114209	-1	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003471681	100113868	100113954	4	373	459	100113868	100113954	0	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00000824907	100113616	100113769	5	460	613	100113616	100113769	0	1
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003786915	100113349	100113405	6	614	670	100113349	100113405	1	1
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003641538	100112798	100112917	7	671	790	100112798	100112917	1	1
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003468521	100112108	100112253	8	791	936	100112108	100112253	1	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003520015	100111922	100111999	9	937	1014	100111922	100111999	0	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003546321	100111728	100111829	10	1015	1116	100111728	100111829	0	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003600719	100111139	100111321	11	1117	1299	100111139	100111321	0	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003680922	100110200	100110274	12	1300	1374	100110200	100110274	0	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003482704	100109948	100110073	13	1375	1500	100109948	100110073	0	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003507111	100108367	100108540	14	1501	1674	100108367	100108540	0	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003627676	100107926	100108123	15	1675	1872	100107926	100108123	0	0
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003926498	100106876	100107623	16	1873	2250	100107246	100107623	0	-1
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003936078	100119204	100119269	1					-1	-1
ENSG00000106290	ENST00000686580	ENSP00000510270	-1	ENSE00003929193	100114755	100114845	2					-1	-1
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003585151	100114054	100114268	3	615	770	100114054	100114209	-1	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003471681	100113868	100113954	4	771	857	100113868	100113954	0	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00000824907	100113616	100113769	5	858	1011	100113616	100113769	0	1
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003641538	100112798	100112917	6	1012	1131	100112798	100112917	1	1
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003468521	100112108	100112253	7	1132	1277	100112108	100112253	1	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003520015	100111922	100111999	8	1278	1355	100111922	100111999	0	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003546321	100111728	100111829	9	1356	1457	100111728	100111829	0	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003600719	100111139	100111321	10	1458	1640	100111139	100111321	0	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003680922	100110200	100110274	11	1641	1715	100110200	100110274	0	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003482704	100109948	100110073	12	1716	1841	100109948	100110073	0	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003507111	100108367	100108540	13	1842	2015	100108367	100108540	0	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003627676	100107926	100108123	14	2016	2213	100107926	100108123	0	0
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003926498	100106876	100107623	15	2214	2591	100107246	100107623	0	-1
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003935582	100118880	100119298	1					-1	-1
ENSG00000106290	ENST00000691413	ENSP00000509680	-1	ENSE00003930191	100118518	100118653	2					-1	-1
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003585151	100114054	100114268	2	174	329	100114054	100114209	-1	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003471681	100113868	100113954	3	330	416	100113868	100113954	0	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00000824907	100113616	100113769	4	417	570	100113616	100113769	0	1
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003641538	100112798	100112917	5	571	690	100112798	100112917	1	1
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003468521	100112108	100112253	6	691	836	100112108	100112253	1	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003520015	100111922	100111999	7	837	914	100111922	100111999	0	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003546321	100111728	100111829	8	915	1016	100111728	100111829	0	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003600719	100111139	100111321	9	1017	1199	100111139	100111321	0	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003680922	100110200	100110274	10	1200	1274	100110200	100110274	0	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003482704	100109948	100110073	11	1275	1400	100109948	100110073	0	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003507111	100108367	100108540	12	1401	1574	100108367	100108540	0	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003627676	100107926	100108123	13	1575	1772	100107926	100108123	0	0
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00003926498	100106876	100107623	14	1773	2150	100107246	100107623	0	-1
ENSG00000106290	ENST00000687216	ENSP00000509789	-1	ENSE00001762631	100119204	100119317	1					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003667023	100113868	100113954	3					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00001836815	100113349	100113769	4					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003518128	100112798	100112917	5					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003477434	100112108	100112253	6					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003599595	100111922	100111999	7					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003664692	100111728	100111829	8					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003614657	100111139	100111321	9					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003481119	100110200	100110274	10					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003544532	100109948	100110073	11					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003634965	100108367	100108540	12					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003636839	100107926	100108123	13					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003925704	100106876	100107623	14					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003528862	100114054	100114268	2					-1	-1
ENSG00000106290	ENST00000688962		-1	ENSE00003926645	100118518	100119337	1					-1	-1
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003471681	100113868	100113954	4	454	540	100113868	100113954	0	0
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00000824907	100113616	100113769	5	541	694	100113616	100113769	0	1
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003786915	100113349	100113405	6	695	751	100113349	100113405	1	1
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003641538	100112798	100112917	7	752	871	100112798	100112917	1	1
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003468521	100112108	100112253	8	872	1017	100112108	100112253	1	0
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003520015	100111922	100111999	9	1018	1095	100111922	100111999	0	0
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003546321	100111728	100111829	10	1096	1197	100111728	100111829	0	0
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003600719	100111139	100111321	11	1198	1380	100111139	100111321	0	0
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003680922	100110200	100110274	12	1381	1455	100110200	100110274	0	0
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003482704	100109948	100110073	13	1456	1581	100109948	100110073	0	0
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003507111	100108367	100108540	14	1582	1755	100108367	100108540	0	0
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003627676	100107926	100108123	15	1756	1953	100107926	100108123	0	0
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00003926498	100106876	100107623	16	1954	2331	100107246	100107623	0	-1
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00002094693	100119204	100119339	1					-1	-1
ENSG00000106290	ENST00000690367	ENSP00000509821	-1	ENSE00001645858	100114084	100114268	3	328	453	100114084	100114209	-1	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003585151	100114054	100114268	3	331	486	100114054	100114209	-1	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003471681	100113868	100113954	4	487	573	100113868	100113954	0	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00000824907	100113616	100113769	5	574	727	100113616	100113769	0	1
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003641538	100112798	100112917	6	728	847	100112798	100112917	1	1
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003468521	100112108	100112253	7	848	993	100112108	100112253	1	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003520015	100111922	100111999	8	994	1071	100111922	100111999	0	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003546321	100111728	100111829	9	1072	1173	100111728	100111829	0	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003600719	100111139	100111321	10	1174	1356	100111139	100111321	0	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003680922	100110200	100110274	11	1357	1431	100110200	100110274	0	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003482704	100109948	100110073	12	1432	1557	100109948	100110073	0	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003507111	100108367	100108540	13	1558	1731	100108367	100108540	0	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003627676	100107926	100108123	14	1732	1929	100107926	100108123	0	0
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003926498	100106876	100107623	15	1930	2307	100107246	100107623	0	-1
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000688086	ENSP00000510349	-1	ENSE00003924912	100119204	100119342	1					-1	-1
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003471681	100113868	100113954	3	331	417	100113868	100113954	0	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00000824907	100113616	100113769	4	418	571	100113616	100113769	0	1
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003641538	100112798	100112917	5	572	691	100112798	100112917	1	1
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003468521	100112108	100112253	6	692	837	100112108	100112253	1	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003520015	100111922	100111999	7	838	915	100111922	100111999	0	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003546321	100111728	100111829	8	916	1017	100111728	100111829	0	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003600719	100111139	100111321	9	1018	1200	100111139	100111321	0	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003680922	100110200	100110274	10	1201	1275	100110200	100110274	0	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003482704	100109948	100110073	11	1276	1401	100109948	100110073	0	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003507111	100108367	100108540	12	1402	1575	100108367	100108540	0	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003627676	100107926	100108123	13	1576	1773	100107926	100108123	0	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003926498	100106876	100107623	14	1774	2151	100107246	100107623	0	-1
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00001645858	100114084	100114268	2	205	330	100114084	100114209	-1	0
ENSG00000106290	ENST00000690206	ENSP00000508601	-1	ENSE00003927769	100119204	100119348	1					-1	-1
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003471681	100113868	100113954	3	325	411	100113868	100113954	0	0
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00000824907	100113616	100113769	4	412	565	100113616	100113769	0	1
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003786915	100113349	100113405	5	566	622	100113349	100113405	1	1
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003641538	100112798	100112917	6	623	742	100112798	100112917	1	1
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003468521	100112108	100112253	7	743	888	100112108	100112253	1	0
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003520015	100111922	100111999	8	889	966	100111922	100111999	0	0
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003546321	100111728	100111829	9	967	1068	100111728	100111829	0	0
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003600719	100111139	100111321	10	1069	1251	100111139	100111321	0	0
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003680922	100110200	100110274	11	1252	1326	100110200	100110274	0	0
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003482704	100109948	100110073	12	1327	1452	100109948	100110073	0	0
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003507111	100108367	100108540	13	1453	1626	100108367	100108540	0	0
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003627676	100107926	100108123	14	1627	1824	100107926	100108123	0	0
